id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
741043473314154419,Home in Queenscliff · ★5.0 · 4 bedrooms · 11 beds · 2 baths,11529681,Barbara,,Queenscliffe,-38.269885463696355,144.6249189423279,Entire home/apt,420,5,4,2023-12-25,0.35,1,320,4,
741386020765597881,Home in Barwon Heads · ★4.92 · 3 bedrooms · 4 beds · 2 baths,51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.26679,144.4915,Entire home/apt,868,2,25,2023-12-16,1.76,153,152,19,
741430402432468095,Home in Torquay · ★4.83 · 3 bedrooms · 3 beds · 2 baths,436105044,Airready,,Surf Coast,-38.3168382,144.3272033,Entire home/apt,838,2,12,2023-11-25,1.24,67,56,12,
741449123055142129,Home in Jan Juc · ★4.36 · 2 bedrooms · 2 beds · 2.5 baths,436105044,Airready,,Surf Coast,-38.3501334,144.2955547,Entire home/apt,682,2,14,2023-12-11,1.29,67,51,14,
741523975914550122,Vacation home in Port Fairy · ★5.0 · 2 bedrooms · 2 beds · 2 baths,44160288,Port Fairy Retreats,,Moyne,-38.3852002,142.2360437,Entire home/apt,452,2,14,2023-12-22,1.14,3,268,13,
741542850924120673,Guesthouse in Cobden · ★4.97 · 1 bedroom · 1 bed · 1 bath,148894821,Belinda,,Corangamite,-38.328495183480065,143.07892393068852,Entire home/apt,200,1,34,2023-12-24,2.78,1,349,32,
741568650409376545,Rental unit in Geelong · ★4.90 · 2 bedrooms · 2 beds · 2.5 baths,175396499,Warren,,Greater Geelong,-38.146121708331236,144.36397083862303,Entire home/apt,320,1,21,2023-01-29,1.49,8,155,12,
741606076780168756,Home in Grovedale · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,209642835,Elly,,Greater Geelong,-38.20615,144.33614,Private room,,1,10,2023-12-03,0.73,2,0,4,
741634695506208662,Home in Queenscliff · ★4.88 · 3 bedrooms · 5 beds · 1.5 baths,127510191,Harley,,Queenscliffe,-38.2703954,144.652796,Entire home/apt,,2,8,2023-04-09,0.64,1,0,6,
741712502039654808,Vacation home in Apollo Bay · ★4.89 · 3 bedrooms · 6 beds · 2 baths,484348974,Kate-Mark,,Colac Otway,-38.75609439999999,143.6690763,Entire home/apt,610,1,18,2023-12-24,1.42,1,313,15,
742276612961213371,Home in Ocean Grove · ★4.25 · 3 bedrooms · 6 beds · 2 baths,466856181,Host On The Coast Pavilion Property,,Greater Geelong,-38.26966,144.52029,Entire home/apt,253,2,4,2023-04-08,0.33,54,249,4,
742292407837445237,Home in Rippleside · ★4.82 · 4 bedrooms · 4 beds · 1.5 baths,53483056,Haven Retreat,,Greater Geelong,-38.12406,144.35609,Entire home/apt,338,2,11,2023-12-18,0.87,26,171,10,
742896929328726616,Home in Apollo Bay · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,5260129,Sharon,,Colac Otway,-38.747055556482856,143.6687752343933,Entire home/apt,919,2,7,2023-09-29,0.59,13,170,7,
742998506365506628,Cabin in Aireys Inlet · ★4.94 · 1 bedroom · 1 bed · 1 bath,451032632,Amanda,,Surf Coast,-38.45562,144.11345,Entire home/apt,190,2,51,2023-11-19,3.79,1,0,49,
743056342543355564,Home in Corio · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,432821029,Stephen,,Greater Geelong,-38.08153,144.34797,Private room,75,1,32,2023-11-30,2.30,2,64,22,
743775218443090176,Guest suite in Barwon Heads · ★4.76 · 1 bedroom · 1 bed · 1 bath,376827591,Bruce,,Greater Geelong,-38.28101,144.49303,Entire home/apt,,2,17,2023-08-30,1.20,4,0,16,
743848563700338421,Guest suite in Torquay · ★4.95 · 1 bedroom · 1 bed · 1 bath,1502774,Larissa,,Surf Coast,-38.33535,144.30752,Entire home/apt,184,3,94,2023-12-26,6.67,1,24,81,
743866280566055226,Home in Belmont · 3 bedrooms · 4 beds · 2 baths,124677979,Jessica,,Greater Geelong,-38.16711,144.34739,Entire home/apt,480,3,2,2023-03-20,0.17,1,223,2,
744309787130736147,Rental unit in Geelong · ★4.67 · 2 bedrooms · 2 beds · 1 bath,53483056,Haven Retreat,,Greater Geelong,-38.14902,144.37196,Entire home/apt,263,2,17,2023-12-17,1.23,26,0,14,
744377631169349815,Home in Barwon Heads · ★4.0 · 5 bedrooms · 8 beds · 2.5 baths,25147775,Andrew,,Greater Geelong,-38.27997,144.48836,Entire home/apt,629,2,5,2023-03-13,0.39,1,338,3,
744385585945174369,Home in Jan Juc · ★4.73 · 3 bedrooms · 4 beds · 1 bath,173429646,Sally - Airready,,Surf Coast,-38.35037,144.29864,Entire home/apt,709,2,44,2023-12-17,3.27,43,86,42,
744426497694431669,Farm stay in Wannon · ★4.93 · 4 bedrooms · 5 beds · 2 baths,57988286,Megan,,Southern Grampians,-37.66773,141.84617,Entire home/apt,314,1,30,2023-11-24,2.12,1,349,26,
744485475295441699,Townhouse in Torquay · ★4.94 · 2 bedrooms · 3 beds · 2 baths,12796908,Claudia,,Surf Coast,-38.31303511538565,144.31971124132323,Entire home/apt,372,2,35,2023-09-30,2.65,1,340,30,
744559214831117491,Home in Ocean Grove · ★5.0 · 4 bedrooms · 6 beds · 2 baths,130075058,Stacie,,Greater Geelong,-38.24123,144.53974,Entire home/apt,570,3,3,2023-01-06,0.25,1,65,3,
744653271035487833,Townhouse in Ocean Grove · ★4.56 · 2 bedrooms · 2 beds · 2 baths,173429646,Sally - Airready,,Greater Geelong,-38.26756,144.52599,Entire home/apt,523,2,9,2023-11-25,0.67,43,39,6,
745011463844091475,Townhouse in Ocean Grove · ★4.83 · 4 bedrooms · 5 beds · 2 baths,51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.27009,144.54106,Entire home/apt,508,2,12,2023-11-25,0.85,153,210,6,
745186415362194344,Home in Saint Leonards · 4 bedrooms · 5 beds · 1 bath,29902659,Debbie Regional Escapes,,Greater Geelong,-38.16637,144.71123,Entire home/apt,606,4,1,2023-04-15,0.12,123,353,1,
745245419962197376,Place to stay in Apollo Bay · ★4.97 · 1 bedroom · 1 bed · 1 bath,116460490,Rachelle,,Colac Otway,-38.73332,143.67958,Entire home/apt,821,2,36,2023-12-16,2.72,10,157,33,
745305443856383800,Home in Ocean Grove · ★4.71 · 3 bedrooms · 4 beds · 1 bath,466856181,Host On The Coast Pavilion Property,,Greater Geelong,-38.26403,144.54462,Entire home/apt,253,2,14,2023-10-22,1.04,54,262,10,
745349649685507840,Guesthouse in Torquay · ★4.67 · 1 bedroom · 2 beds · 1 bath,97851804,Rosanne,,Surf Coast,-38.29802,144.33714,Entire home/apt,201,2,15,2023-12-08,1.06,1,61,12,
745386807320346910,Condo in Torquay · ★4.97 · 2 bedrooms · 3 beds · 2.5 baths,485012652,Kathleen,,Surf Coast,-38.31072,144.31855,Entire home/apt,398,1,35,2023-12-25,2.79,1,237,32,
745866580932305217,Home in Torquay · ★4.83 · 3 bedrooms · 4 beds · 1 bath,173429646,Sally - Airready,,Surf Coast,-38.3176908,144.330213,Entire home/apt,756,2,23,2023-12-16,1.73,43,9,21,
746013193296758629,Home in Barwon Heads · 3 bedrooms · 4 beds · 2 baths,29902659,Debbie Regional Escapes,,Greater Geelong,-38.26933,144.49117,Entire home/apt,600,2,1,2023-01-04,0.08,123,13,1,
746102577677518933,Home in Torquay · ★5.0 · 3 bedrooms · 4 beds · 2 baths,122932603,Jessie And Todd,,Surf Coast,-38.33538,144.30799,Entire home/apt,,2,7,2023-02-24,0.52,1,0,4,
746516955146106644,Rental unit in Manifold Heights · ★4.43 · 1 bedroom · 1 bed · 1 bath,303596830,Dave,,Greater Geelong,-38.12874,144.33367,Entire home/apt,172,2,7,2023-12-15,0.54,1,349,6,
746597750545855041,Home in Ocean Grove · ★5.0 · 5 bedrooms · 9 beds · 2 baths,485255199,Carly And Harrison,,Greater Geelong,-38.25602490201304,144.5253532650818,Entire home/apt,925,2,26,2023-12-04,1.90,1,142,21,
746640547772083574,Villa in Apollo Bay · ★5.0 · 3 bedrooms · 3 beds · 2 baths,118561212,Julia,,Colac Otway,-38.76006,143.67447,Entire home/apt,611,2,25,2023-12-22,2.05,1,129,25,
746688108300793736,Home in Belmont · ★4.91 · 3 bedrooms · 4 beds · 2 baths,29902659,Debbie Regional Escapes,,Greater Geelong,-38.1695,144.34512,Entire home/apt,634,2,11,2023-09-26,0.90,123,315,11,
746848245731045392,Townhouse in Apollo Bay · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,19354870,Sharee,,Colac Otway,-38.7614448,143.6739113,Entire home/apt,452,2,25,2023-11-27,2.05,14,347,25,
746858242656849853,Cottage in Warrnambool · ★4.94 · 3 bedrooms · 4 beds · 1 bath,97478011,Sarah,,Warrnambool,-38.37652,142.47651,Entire home/apt,463,2,54,2023-12-23,4.35,1,159,52,
747204130306034166,Home in Port Campbell · ★4.99 · 3 bedrooms · 4 beds · 2 baths,20744596,Mellissa,,Corangamite,-38.6215401,142.9955534,Entire home/apt,846,1,70,2023-12-19,5.60,10,0,65,
747265734998687730,Home in Newcomb · ★5.0 · 2 bedrooms · 2 beds · 1 bath,131564970,Kate,,Greater Geelong,-38.16608,144.40049,Entire home/apt,299,1,56,2023-12-23,4.10,1,235,50,
747355060088756793,Home in Portarlington · 4 bedrooms · 4 beds · 2 baths,11132246,Aaron,,Greater Geelong,-38.1218296,144.6289682,Entire home/apt,354,2,0,,,64,343,0,
747519006221859369,Vacation home in Lorne · ★4.89 · 1 bedroom · 3 beds · 1 bath,229011763,Robynne,,Surf Coast,-38.54376,143.97139,Entire home/apt,268,1,150,2023-12-16,10.61,1,322,132,
747995177470805985,Home in Barwon Heads · 3 bedrooms · 3 beds · 2 baths,27192016,Getaway Rentals,,Greater Geelong,-38.2645,144.49075,Entire home/apt,660,7,0,,,40,292,0,
747998207456489015,Home in Apollo Bay · ★5.0 · 2 bedrooms · 6 beds · 1 bath,81604124,Kate,,Colac Otway,-38.7589943,143.6646024,Entire home/apt,582,2,4,2023-01-02,0.33,1,66,3,
748007272709968025,Farm stay in Anakie · ★4.77 · 1 bedroom · 1 bed · 1 bath,165276748,Mel,,Greater Geelong,-37.88465515785933,144.25763205026954,Entire home/apt,210,1,22,2023-12-26,1.59,4,174,19,
748180456459486092,Home in Wye River · ★4.86 · 3 bedrooms · 7 beds · 2.5 baths,129562,Cindy,,Colac Otway,-38.6320122,143.8954688,Entire home/apt,1157,2,7,2023-11-11,0.63,47,47,7,
748225746991006807,Home in Dennington · ★4.89 · 3 bedrooms · 3 beds · 1 bath,126989844,Daryl And Sandra,,Warrnambool,-38.35919,142.43824,Entire home/apt,250,2,19,2023-11-06,1.57,1,227,19,
748699791411760766,Home in Jan Juc · 3 bedrooms · 4 beds · 1 bath,6170914,Retreats Victoria,,Surf Coast,-38.3393973,144.3037057,Entire home/apt,595,1,2,2023-01-08,0.17,12,11,2,
748886678788616942,Home in Saint Leonards · ★5.0 · 3 bedrooms · 5 beds · 1 bath,485119988,Damian,,Greater Geelong,-38.16406020000001,144.7098545,Entire home/apt,536,3,4,2023-04-09,0.37,1,341,4,
748900733156202367,Home in Torquay · 3 bedrooms · 5 beds · 2 baths,51748440,Reservations Team,,Surf Coast,-38.3225631,144.3229984,Entire home/apt,591,2,1,2022-12-03,0.08,136,19,0,
749453422742475380,Townhouse in Warrnambool · ★4.94 · 3 bedrooms · 4 beds · 2 baths,485721690,Marilyn,,Warrnambool,-38.38798,142.48931,Entire home/apt,309,2,18,2023-12-05,1.48,1,290,18,
749464197931220487,Home in Ocean Grove · 4 bedrooms · 5 beds · 1.5 baths,485723758,Stella,,Greater Geelong,-38.2560014,144.512971,Entire home/apt,400,2,1,2023-03-30,0.11,1,108,1,
749482497417701413,Home in Wye River · ★5.0 · 3 bedrooms · 3 beds · 2 baths,12398562,Mary,,Colac Otway,-38.6401,143.89164,Entire home/apt,550,2,15,2023-11-25,1.25,8,41,15,
749515789426509929,Home in Torquay · ★4.75 · 4 bedrooms · 1 bath,182149163,James,,Surf Coast,-38.324,144.31891,Entire home/apt,507,2,4,2023-01-05,0.31,1,32,2,
749598974176646435,Home in Highton · ★4.77 · 3 bedrooms · 4 beds · 1 bath,42723685,Christine,,Greater Geelong,-38.16525,144.31728,Entire home/apt,230,1,68,2023-12-25,5.22,1,0,58,
749707203206427183,Townhouse in Torquay · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,440260664,Melissa,,Surf Coast,-38.31370542742307,144.34518157672116,Entire home/apt,943,2,4,2023-05-17,0.34,18,133,4,
750190775141422347,Home in Jan Juc · 3 bedrooms · 3 beds · 2 baths,29902659,Debbie Regional Escapes,,Surf Coast,-38.35004,144.29005,Entire home/apt,650,3,0,,,123,17,0,
750204737921908288,Home in Torquay · 5 bedrooms · 6 beds · 3 baths,51678707,Ocean Edge Holiday Rentals: Rebecca,,Surf Coast,-38.31269,144.33097,Entire home/apt,972,2,1,2023-01-14,0.09,153,8,1,
750238485174578852,Guest suite in Geelong West · ★4.96 · 1 bedroom · 1 bed · 1 bath,485854698,Dennis,,Greater Geelong,-38.14625,144.34524,Entire home/apt,140,1,71,2023-12-24,5.25,1,0,67,
750245083405500350,Home in Torquay · 5 bedrooms · 5 beds · 2 baths,51748440,Reservations Team,,Surf Coast,-38.3340049,144.3092114,Entire home/apt,1177,2,1,2023-01-09,0.08,136,345,1,
750262705014780168,Home in Jan Juc · 4 bedrooms · 5 beds · 2 baths,51748440,Reservations Team,,Surf Coast,-38.3388374,144.2990113,Entire home/apt,471,2,2,2023-01-23,0.17,136,71,2,
750266373385685622,Home in Jan Juc · ★5.0 · 3 bedrooms · 3 beds · 1 bath,122603152,Hannah,,Surf Coast,-38.34286,144.2955,Entire home/apt,,2,4,2023-11-06,0.33,1,0,4,
750275288577642697,Home in Torquay · 2 bedrooms · 2 beds · 1 bath,51748440,Reservations Team,,Surf Coast,-38.3252799,144.3215897,Entire home/apt,633,2,0,,,136,29,0,
750332512638357440,Cabin in Lorne · ★4.91 · 1 bedroom · 1 bed · 1 bath,214717346,Danny,,Surf Coast,-38.52214,143.93693,Entire home/apt,300,2,101,2023-12-21,7.46,1,116,93,
750856128172955096,Home in Anglesea · 5 bedrooms · 5 beds · 3 baths,84586909,Great Ocean Road Holidays,,Surf Coast,-38.417732,144.1707898,Entire home/apt,565,2,1,2023-03-12,0.10,587,1,1,
750958693241886181,Home in Portland · ★4.40 · 5 bedrooms · 6 beds · 2 baths,1772693,Portland Seaview,,Glenelg,-38.3432829,141.6054525,Entire home/apt,500,1,5,2023-09-11,0.41,25,242,5,
750960554358083927,Guest suite in Torquay · ★4.95 · 1 bedroom · 1 bed · 1 bath,173429646,Sally - Airready,,Surf Coast,-38.32586,144.31938,Entire home/apt,340,2,78,2023-12-09,5.63,43,151,66,
750979374720326360,Home in Geelong West · ★4.97 · 2 bedrooms · 2 beds · 1 bath,485996439,Karen,,Greater Geelong,-38.139,144.35009,Entire home/apt,204,2,34,2023-11-27,2.49,1,312,27,
751481306037518510,Home in Torquay · ★4.67 · 4 bedrooms · 5 beds · 3 baths,8339205,Eve,,Surf Coast,-38.31097,144.32542,Entire home/apt,660,5,3,2023-01-29,0.25,18,7,3,
751532949628646542,Home in Torquay · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,153855657,Sandra,,Surf Coast,-38.30995,144.34095,Entire home/apt,439,3,4,2023-04-10,0.30,1,358,3,
751587633056765708,Home in Big Hill · 4 bedrooms · 4 beds · 2 baths,84586909,Great Ocean Road Holidays,,Surf Coast,-38.4888168,144.0231257,Entire home/apt,894,2,0,,,587,29,0,
751686696182514595,Home in Drumcondra · ★4.69 · 2 bedrooms · 2 beds · 2 baths,175396499,Warren,,Greater Geelong,-38.12975,144.35201,Entire home/apt,,1,16,2023-03-04,1.19,8,0,12,
751848652551108651,Home in Lorne · 4 bedrooms · 4 beds · 3 baths,84586909,Great Ocean Road Holidays,,Surf Coast,-38.5339828,143.9687887,Entire home/apt,612,2,0,,,587,159,0,
751898354667418183,Home in Narrawong · ★4.74 · 4 bedrooms · 7 beds · 2 baths,105550275,Mark,,Glenelg,-38.25076,141.72874,Entire home/apt,202,2,39,2023-08-25,3.10,3,210,35,
751921331706329105,Vacation home in Torquay · ★4.61 · 2 bedrooms · 2 beds · 1 bath,173429646,Sally - Airready,,Surf Coast,-38.32568,144.31599,Entire home/apt,482,2,18,2023-12-03,1.43,43,171,16,
751959958535739577,Home in Warrnambool · ★4.50 · 4 bedrooms · 6 beds · 2 baths,18025304,Stephanie,,Warrnambool,-38.39412,142.50357,Entire home/apt,633,2,6,2023-04-15,0.50,19,21,6,
752273744165443846,Home in Saint Leonards · ★4.0 · 3 bedrooms · 3 beds · 2.5 baths,440107564,Jesse,,Greater Geelong,-38.18552,144.71093,Entire home/apt,800,3,3,2023-01-19,0.25,1,365,3,
752348699244612919,Home in Saint Leonards · ★4.90 · 4 bedrooms · 7 beds · 3.5 baths,376934461,Hayley,,Greater Geelong,-38.18221,144.70077,Entire home/apt,346,2,10,2023-10-01,0.82,7,334,10,
753180690509017809,Home in Anglesea · ★4.64 · 3 bedrooms · 6 beds · 1 bath,436105044,Airready,,Surf Coast,-38.4259682,144.1766614,Entire home/apt,748,2,25,2023-11-24,2.00,67,137,23,
753420084257277425,Camper/RV in Grovedale · 2 bedrooms · 5 beds · 1 bath,468642882,Lorraine,,Greater Geelong,-38.20518,144.32619,Entire home/apt,160,2,0,,,1,347,0,
753738283227771923,Condo in Lorne · ★5.0 · 2 bedrooms · 2 beds · 1 bath,485620982,Josephine And Stewart,,Surf Coast,-38.5427536,143.9750043,Entire home/apt,586,2,16,2023-12-25,1.28,1,94,14,
754321950164838176,Home in Torquay · 3 bedrooms · 3 beds · 2 baths,51748440,Reservations Team,,Surf Coast,-38.3214164,144.3248767,Entire home/apt,521,2,2,2023-10-01,0.21,136,342,2,
754425599481567048,Home in Clifton Springs · ★4.86 · 3 bedrooms · 4 beds · 2 baths,234404374,Stephanie,,Greater Geelong,-38.15526,144.57392,Entire home/apt,581,1,29,2023-11-25,2.15,1,317,28,
754430661416280426,Home in Tahara · 1 bedroom · 2 beds · 1 shared bath,117023187,Jamie,,Southern Grampians,-37.74854,141.73266,Private room,100,1,0,,,1,0,0,
754448862357324943,Vacation home in Barwon Heads · ★5.0 · 3 bedrooms · 3 beds · 2 baths,25768281,Emily,,Greater Geelong,-38.280989407295635,144.488415180426,Entire home/apt,376,2,8,2023-11-06,0.67,1,333,8,
754514414554019016,Home in Ocean Grove · ★4.67 · 3 bedrooms · 4 beds · 2.5 baths,466856181,Host On The Coast Pavilion Property,,Greater Geelong,-38.26595349999999,144.5268785,Entire home/apt,295,2,3,2023-11-12,0.26,54,32,3,
754542008866259068,Home in Barwon Heads · ★5.0 · 4 bedrooms · 5 beds · 2 baths,51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.27254,144.48791,Entire home/apt,686,2,13,2023-12-20,1.07,153,147,13,
754563135328448936,Townhouse in Newtown · 2 bedrooms · 3 beds · 2 baths,53483056,Haven Retreat,,Greater Geelong,-38.15911,144.34994,Entire home/apt,347,2,2,2023-01-14,0.15,26,147,1,
754571504742816576,Home in Ocean Grove · ★5.0 · 5 bedrooms · 6 beds · 3 baths,375496013,Amy,,Greater Geelong,-38.26141,144.53739,Entire home/apt,659,2,16,2023-12-16,1.57,1,304,16,
754791762375730879,Home in Lorne · ★4.90 · 4 bedrooms · 5 beds · 3 baths,32797761,Lorne Holiday,,Surf Coast,-38.5485815,143.9781644,Entire home/apt,821,1,10,2023-12-26,0.81,23,309,9,
754800457233877706,Guesthouse in Jan Juc · ★4.93 · 1 bedroom · 1 bed · 1 bath,47864864,Janelle,,Surf Coast,-38.350399,144.283798,Entire home/apt,209,2,27,2023-12-27,2.11,1,143,26,
755414650238807115,Home in Mount Duneed · ★5.0 · 4 bedrooms · 4 beds · 2 baths,228946346,Anjula,,Greater Geelong,-38.2169,144.31993,Entire home/apt,421,2,17,2023-12-26,1.39,1,330,16,
755450174028528315,Home in Torquay · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,59995113,Chris,,Surf Coast,-38.33278529288509,144.30558923631907,Entire home/apt,,4,4,2023-01-21,0.33,1,0,4,
755831662576431794,Home in Belmont · ★4.75 · 4 bedrooms · 5 beds · 2 baths,19846522,Mark And Janelle,,Greater Geelong,-38.17327,144.33436,Entire home/apt,550,2,16,2023-11-25,1.33,6,73,16,
755966729204157296,Home in Barwon Heads · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,416874033,Thomas,,Greater Geelong,-38.28502,144.49254,Entire home/apt,486,1,7,2023-01-29,0.57,1,286,6,
755975529658326959,Home in Warrnambool · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,340714034,Carina,,Warrnambool,-38.36408,142.47715,Entire home/apt,850,2,20,2023-12-16,1.66,1,12,20,
755980437757888237,Home in Ocean Grove · 5 bedrooms · 4 beds · 5 baths,62213509,Mark,,Greater Geelong,-38.23749,144.55057,Entire home/apt,,7,0,,,1,0,0,
756012592950638311,Home in Anglesea · 4 bedrooms · 5 beds · 3 baths,98362024,Great Ocean Retreats,,Surf Coast,-38.4126826,144.1681909,Entire home/apt,575,2,0,,,113,343,0,
756080423650273384,Farm stay in Grassmere · 4 bedrooms · 4 beds · 2 baths,333637218,Amanda,,Moyne,-38.27988,142.52383,Entire home/apt,300,7,0,,,1,90,0,
756156059956114958,Home in Ocean Grove · ★5.0 · 4 bedrooms · 7 beds · 2.5 baths,376934461,Hayley,,Greater Geelong,-38.259268,144.5324636,Entire home/apt,1093,2,12,2023-11-19,0.98,7,347,12,
756199686103102809,Home in Ocean Grove · ★4.89 · 3 bedrooms · 5 beds · 2 baths,51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.26819,144.52038,Entire home/apt,763,2,18,2023-12-16,1.41,153,137,16,
756290144280433823,Vacation home in Lavers Hill · ★4.50 · 2 bedrooms · 4 beds · 1 bath,52483820,Florin,,Colac Otway,-38.68031,143.39032,Entire home/apt,268,2,8,2023-10-22,0.92,1,351,8,
756434438912499483,Home in Saint Leonards · ★5.0 · 3 bedrooms · 4 beds · 2 baths,388898333,Una,,Greater Geelong,-38.17216,144.71697,Entire home/apt,269,3,6,2023-11-07,0.50,1,70,6,
756629322574595974,Rental unit in Apollo Bay · ★4.0 · 3 bedrooms · 4 beds · 2 baths,104022814,Otway Retreats,,Colac Otway,-38.75790024,143.66900635,Entire home/apt,725,2,5,2023-05-22,0.46,65,73,5,
756656580445687298,Home in Ocean Grove · ★4.83 · 4 bedrooms · 6 beds · 1.5 baths,52994324,Edwina,,Greater Geelong,-38.27077,144.51451,Entire home/apt,364,2,6,2023-03-18,0.50,2,328,6,
